,ref,ERR1013161,ERR1013162,ERR1013163,ERR1013164,ERR1013165,ERR1013166,ERR1013167,ERR1013168,ERR1013169,ERR1013170,ERR1013171,ERR1013172,ERR1013173,ERR1013174,ERR1013175,ERR1013176,ERR1013177,ERR1013178,ERR1013179
TAEGUT_ERVK_SoloLTR_13727,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_5560,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_9245,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_7986,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_22795,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_10697,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_11555,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_13982,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_8807,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_14594,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_6752,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_21511,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_18493,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_11288,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_7202,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAEGUT_ERVK_SoloLTR_12064,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_6793,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_22885,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_15529,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_10990,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_7791,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_16062,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_4161,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_22584,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_2542,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_18156,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_20573,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_13936,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_16429,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_3221,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_12390,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_2060,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_4212,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_17492,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_15741,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_17383,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_19046,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,0,1,1,1,0
TAEGUT_ERVK_SoloLTR_7712,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_17572,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_4802,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_8609,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_11566,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_22194,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_11228,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_7063,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_9778,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_12313,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_7920,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_7593,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_23459,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_8910,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_3815,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_2712,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_18657,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_4068,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_4860,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_2384,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_217,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_17080,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAEGUT_ERVK_SoloLTR_3098,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_11484,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_2970,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_13633,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_1207,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_3843,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_10447,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_15103,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_1168,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_23219,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_18194,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_19370,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1
TAEGUT_ERVK_SoloLTR_18433,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_13800,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_6611,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_9343,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_7346,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_2212,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_19940,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_10899,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_8597,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_12439,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_4259,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_16601,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_15942,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_993,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_18680,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_14737,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_6425,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_22851,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_15265,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_16848,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_6417,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_2174,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_986,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_24225,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_6016,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_21701,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_19232,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_21159,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_4343,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_24235,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_13445,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_2904,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_2738,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_10531,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_14469,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_19053,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_1215,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_16907,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_2595,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_2509,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_21115,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_8335,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_16282,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_21433,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_14472,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_19149,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_15413,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_5517,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_19143,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_20889,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_16741,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_15176,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_4903,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_6846,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_23616,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_11370,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_16730,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_2773,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_4411,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_10956,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_18401,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_5695,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_17909,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_4082,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_5505,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_5895,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_14640,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_1221,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_22765,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_20293,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_12070,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_9714,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_3601,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_5967,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_15668,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_7098,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_11362,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_24373,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_3329,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_13062,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_3937,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_2915,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_13646,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_20161,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_15733,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_3400,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_18986,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_22761,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_10501,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_22545,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_14991,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_10389,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_18278,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_9350,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_23614,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_196,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_4724,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_14496,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_9280,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_21237,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_5371,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_6396,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_12999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_23049,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_3762,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_8116,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_5273,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_5293,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_9324,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_13510,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_18955,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_8564,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_16015,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_2519,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_18851,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_23627,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_8748,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_2953,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_79,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_880,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_5861,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_7651,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_10773,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_10829,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_17194,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_15308,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_17104,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_13587,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_17413,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
TAEGUT_ERVK_SoloLTR_1383,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_5793,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_14993,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_2756,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_1512,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_2127,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_17016,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_19115,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_9893,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_5095,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_9601,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_18267,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_23197,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_23022,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_2453,1,1,1,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_9839,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_3328,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_733,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_4361,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_13277,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_4497,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_11646,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TAEGUT_ERVK_SoloLTR_11875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
